"label","rating","claimed_at","id","aspect","sentence"
"2",1,,247,"cửa hàng","mình mua đồ cửa hàng này lần đầu tiên cửa hàng rất uy tín và chất lượng sản phẩm mình mua mình cũng ưng.nhưng có 1 cái mình không thích là bên dịch vụ vận chuyển bên shop.mình đặt từ ngày 12 12 mà báo là 20 12 nhận hàng nhưng không giao đúng thời gian dự định còn rất kì cục chưa gọi giao mình lần nào mà"
"0",1,,609,"đổi trả","quảng cáo thì bảo đổi trả miễn phí, mà tư vấn kích cỡ rộng rất giờ muốn đổi thì không cho bắt trả hàng rồi đặt đơn mới, buôn bán mà lừa lọc không nói rõ ban đầu, mua quần áo online sợ không vừa nên mới chọn những cửa hàng có đổi trả mà giờ không cho đổi làm mất mã giảm giá của khách hàng. giao cái quần đã rộng lại còn cắt lỗ cài cúc sẵn như kiểu quần của khách nào mặc không ưng trả lại xong gửi đi bán, lần đầu mua hàng của cửa hàng này rất xấu"
"0",1,,273,"kích cỡ","phần vải khá tốt dài vừa khít nhưng không hiểu sao kích cỡ 29 mà nó to rộng 1 cách khủng khiếp hai người mặc khéo còn vừa,quá chán với kích cỡ của sản phẩm"
"0",3,,610,"gia công","cửa hàng nên lưu ý về phần kéo khoá quần, mình mới khui thì đã bị như vậy rồi, chất liệu vải thì khá là tốt cửa hàng tư vấn rất nhiệt tình"
"2",3,,611,"chất liệu","cửa hàng nên lưu ý về phần kéo khoá quần, mình mới khui thì đã bị như vậy rồi, chất liệu vải thì khá là tốt cửa hàng tư vấn rất nhiệt tình"
"2",3,,612,"chăm sóc khách hàng","cửa hàng nên lưu ý về phần kéo khoá quần, mình mới khui thì đã bị như vậy rồi, chất liệu vải thì khá là tốt cửa hàng tư vấn rất nhiệt tình"
"1",3,,613,"chất lượng","quần thì được mà cửa hàng tư vấn quả quần hàng về test thử không khác gì cái thùng to đcđ luôn ấy"
"0",3,,614,"kiểu dáng","quần thì được mà cửa hàng tư vấn quả quần hàng về test thử không khác gì cái thùng to đcđ luôn ấy"
"2",3,,2136,"chất lượng","đã note là che tên sản phẩm dùm mà cửa hàng không làm. chất lượng quần so với giá tạm ổn"
"0",1,,274,"uy tín","mọi ng cần cân nhắc nha mình thấy nhiều ng mua tưởng uy tín hàng đẹp co về bất ngờ luôn"
"0",3,,2137,"gia công","có nhiều chỉ thừa, quần là dạng quần tây âu"
"0",3,,2138,"kích cỡ","quần bị ngắn và rộng không mặc được. chất liệu tạm ổn"
"2",3,,2139,"chất liệu","quần bị ngắn và rộng không mặc được. chất liệu tạm ổn"
"0",1,,666,"kiểu dáng","siez 28 như 32 mặc không cần áo"
"0",1,,667,"chất liệu","khá thất vọng về cửa hàng mua lần này là lần thứ 3 ở cửa hàng rồi nhưng mà vải quần mỏng không giống 2 lần trước"
"0",1,,668,"chất lượng","nói thật cửa hàng bán càng ngày càng xấu lần đầu mua thì tốt mua đến lần thứ 3 mà xấu không tả được. mọi người né cửa hàng ra nhé"
"2",3,,2140,"chất lượng","sản phẩm đáng giá với số tiền mình bỏ ra"
"0",1,,833,"gia công","chất vải mỏng ,gài nút quần bị cắt sẵn, còn rất nhìu chỉ thừa"
"0",1,,837,"chất liệu","chất quần rất xấu đường may xấu kiểu dáng nhăn nhúm không thể mặc được, yêu cầu cửa hàng hoàn hàng"
"0",1,,835,"chăm sóc khách hàng","cửa hàng làm ăn chán, tư vấn sai cho mình còn bắt chịu tiền giao hàng đổi trả, mình cảm thấy không hài lòng."
"0",1,,836,"uy tín cửa hàng","bịp nhé mọi người né gấp cửa hàng này. gọi điện thì không bao giờ nghe. tránh mất tiền oan."
"0",1,,832,"chất liệu","chất vải mỏng ,gài nút quần bị cắt sẵn, còn rất nhìu chỉ thừa"
"2",3,,2141,"kiểu dáng","quần đẹp á mấy chế có điều rất  rộng mình mua cho em trai cao m65 mà mặc quần nhìn kì lắm nói chung là mấy bạn gầy cân nhắc"
"0",1,,359,"cúc quần","quần không có cúc sao mặc🙂🙂"
"0",1,,669,"kiểu dáng","lúc trước cách đây 4 tháng mua kích cỡ 35 mặc rất tốt mà h đặt lại thì chật nức"
"0",1,,360,"nút quần","cửa hàng giao quần không có nút gài, rất xấu"
"0",1,,242,"quần đen","mình mua 2 quần, 1 trắng 1 đen, quần trắng rất ổn còn cái quần đen thì thôi rồi lúc đầu vừa nhận hàng nó không có cúc, sau khi mình mặc đi chơi thì nó rách 1 lỗ lớn ở bên không"
"0",1,,171,"sản phẩm","mặc được 1 ngày hôm sau dhs không giật không gì thành như này , chất liệu được nma chưa gì đã bị này xứng đáng 1 trong mấy trăm cái 1 tiếp :"
"0",1,,259,"chăm sóc khách hàng","chất lượng sản phẩm khá xấu . kiểu dáng khá giống quần của cn gái ạ . sản phẩm không giắc sổ kỹ nên rất dễ bung chỉ với rất nhiều chỉ thừa. sản phẩm mình nhận bị lỗi ở đáy quần, nhắn tin cho cửa hàng cửa hàng vẫn chưa trả lời ạ . khá lâu nên thôi mình đành ôm ạ. sản phẩm rất xấu quần rất mõng và dãy rất ghẽ tiền"
"0",1,,260,"vải","vải mỏng lắm mọi người. giá 95k. không nên mua lúc giá 149k, 135k, còn muốn mua thì nên chọn lúc cửa hàng sale 115k và voucher giảm 20k của cửa hàng luôn. giá tổng 95k."
"2",1,,261,"vải","vải đẹp dày nhưng rất nhiều chỉ thừa làm quần bị thủng 1 lỗ"
"0",1,,262,"chỉ","vải đẹp dày nhưng rất nhiều chỉ thừa làm quần bị thủng 1 lỗ"
"0",1,,263,"áo","trước mua áo bị lỗi lần này mua lại quần thất vọng hoàn toàn luôn. chất vải mỏng kích cỡ quần không đúng với i thông số mà bạn đã cho mình mua quần cho người cao một mét 75 đến 80 nặng 75 không mà chiếc quần này chỉ 11,6 đến 6 mét 65 là vừa. chắc chắn một điều không bao giờ mình đặt quần áo trên mạng nữa"
"0",3,,2142,"kích cỡ","quần đẹp á mấy chế có điều rất  rộng mình mua cho em trai cao m65 mà mặc quần nhìn kì lắm nói chung là mấy bạn gầy cân nhắc"
"2",3,,2143,"kiểu dáng","1m74 62kg kích cỡ 31 quần lên kiểu dáng vừa nhưng chưa được ưng lắm phù hợp với giá tiền"
"0",1,,670,"chăm sóc khách hàng","nhắn tin để cửa hàng giải quyết đơn của mình mà từ shoppe tới zalo. rất mệt mỏi . cửa hàng nhắn tin giải quyết tình trạng đơn mình . rồi mình sẽ đánh giá lại chứ đợi cửa hàng phản hồi bực luôn"
"0",1,,671,"độ bền","bỏ 160k về để nhận 1 cái quần mặc 2 lần rách đ . lúc sáng mặc đi làm thấy ai cũng nhìn nên thấy lạ lạ nhìn lại cái quần thì rách 1 đường dài . chưa bao giờ mua đồ gặp tình trạng này . quần tây mua ngoài chợ 100k cũng chả đến nổi . lần đầu mua cửa hàng này cũng như lần cuối . ai định mua thì nên xem xét lại . theo mình thấy không bằng cái quần ngoài chợ"
"0",1,,672,"gia công","sản phẩm lỗi nhiều rất chỉ thừa thì mình không nói . vải may ở phần đũng nhăn nhúm có chỗ còn gần thủng luôn , ống quần thì may không cân sai số phần bụng đặt 2 cái sezi 29 mà một cái rộng 1 cái vừa . nghại đổi lại là vì đọc thấy mọi người bảo gửi lại rất nhiều vấn đề như phí , với lại lâu không gửi lại"
"0",1,,673,"kiểu dáng","sản phẩm lỗi nhiều rất chỉ thừa thì mình không nói . vải may ở phần đũng nhăn nhúm có chỗ còn gần thủng luôn , ống quần thì may không cân sai số phần bụng đặt 2 cái sezi 29 mà một cái rộng 1 cái vừa . nghại đổi lại là vì đọc thấy mọi người bảo gửi lại rất nhiều vấn đề như phí , với lại lâu không gửi lại"
"0",1,,674,"uy tín cửa hàng","sản phẩm lỗi nhiều rất chỉ thừa thì mình không nói . vải may ở phần đũng nhăn nhúm có chỗ còn gần thủng luôn , ống quần thì may không cân sai số phần bụng đặt 2 cái sezi 29 mà một cái rộng 1 cái vừa . nghại đổi lại là vì đọc thấy mọi người bảo gửi lại rất nhiều vấn đề như phí , với lại lâu không gửi lại"
"2",3,,2144,"kiểu dáng","theo cảm nhận thì mình thấy quần đẹp đứng kiểu dáng nhưng vải hơi mỏng không được dày dặn không giống quần tây vải nó kiểu như quần thể dục vậy 😅"
"0",1,,730,"chăm sóc khách hàng","cửa hàng phục vụ kém. quần mỏng lên kiểu dáng trông ọp ẹp không được đẹp còn lỗi phần đáy quần, chỉ thừa còn nhiều. số đo chưa được chính xác mình cao m70 52kg mang 29 còn chật phần đùi và ngắn. không đáng tiền và thơid gian bỏ ra chờ. nhưng mua về ăn tết nên đành vậy thôi"
"0",1,,365,"giá","không nên mua mọi người ạ quần này đắt chứ có phải rẻ đâu đặt 2 cái mà vải xấu cả 2 lôi kéo dãn nhẹ 1 cái là rách rồi chất liệu phải và may phải gọi là xấu không nên mua"
"0",1,,266,"quần","quần không giống như lần đầu mình mua ,hơi thất vọng …"
"0",1,,463,"giao_hang","mua 28 giao 30"
"0",1,,358,"chất lượng","sản phẩm kém chất lượng, chỉ sau 2 3 lần giặt đã bị rách và sổ chỉ. hy vọng cửa hàng cải thiện chất lượng sản phẩm hơn"
"0",2,,1083,"giao hàng","cửa hàng giao thiếu. báo hết, hoàn tiền. đặt chỉ có 2 nhưng vẫn thiếu hàng"
"0",3,,2145,"chất liệu","theo cảm nhận thì mình thấy quần đẹp đứng kiểu dáng nhưng vải hơi mỏng không được dày dặn không giống quần tây vải nó kiểu như quần thể dục vậy 😅"
"0",2,,489,"gia_cong","mới mở hàng đã sút chỉ ở ống quần. sản phẩm đẹp dày dặn nhưng mới mua về đã bị sút chỉ."
"2",2,,490,"chat_luong","mới mở hàng đã sút chỉ ở ống quần. sản phẩm đẹp dày dặn nhưng mới mua về đã bị sút chỉ."
"2",3,,2146,"chất lượng","quần không phải baggy ạ là dáng âu thường mình cũng ưng chất vải nhưng cửa hàng lại giao hàng sai quần"
"0",1,,844,"giao hàng","hủy đơn nhưng vẫn cố giao hàng"
"0",1,,841,"kích cỡ","đặt lần đầu kích cỡ 35 mặc thoải mái, lần sau đặt rất chật bận không vừa luôn"
"2",3,,2147,"chất liệu","quần không phải baggy ạ là dáng âu thường mình cũng ưng chất vải nhưng cửa hàng lại giao hàng sai quần"
"0",3,,2148,"đóng gói","quần không phải baggy ạ là dáng âu thường mình cũng ưng chất vải nhưng cửa hàng lại giao hàng sai quần"
"0",2,,538,"độ bền","hàng bị rách"
"0",2,,539,"gia công","quần bị bung chỉ gấu quần"
"0",3,,2149,"kích cỡ","ai 1m65 nặng 45kg rộng lắm luôn kích cỡ nhỏ nhất vẫn rộng nên mọi người cân nhắc, nhưng vải ngon"
"0",1,,753,"màu sắc","quần tư vấn kích cỡ về không mặc được luôn . chật trên rộng dưới . haiz. dặt màu đen mà lúc nhận màu ghi . chán"
"2",3,,2150,"chất liệu","ai 1m65 nặng 45kg rộng lắm luôn kích cỡ nhỏ nhất vẫn rộng nên mọi người cân nhắc, nhưng vải ngon"
"0",3,,2151,"kích cỡ","quần ống rộng nhưng mà ngắn nữa"
"0",3,,2152,"gia công","lần mua thứ 3 hơi thất vọng vì nó không như 2 lần trước lần này kiểu hàng gia công không kĩ chỉ thừa nhiều với có vài thứ chưa ưng ý mình lắm nchung mọi người vẫn nên mua thử xem sao"
"2",3,,2153,"chất liều","gần giống vải nhung, hơi dày"
"2",3,,2154,"chất lượng","mấy cái quần trước giao đẹp xong mới đặt lại cửa hàng này mà lần này giao vải xấu thua mấy đợt xa"
"0",1,,754,"chất lượng","quần như cc không nên mua"
"0",3,,2155,"chất liệu","mấy cái quần trước giao đẹp xong mới đặt lại cửa hàng này mà lần này giao vải xấu thua mấy đợt xa"
"0",3,,2156,"kích cỡ","có điều kích thước rất chật cửa hàng ơi lấy 33 hoặc 34 là hợp lý"
"0",3,,2157,"kích cỡ","mình nghĩ là nên nâng lên 1 kích cỡ bth mặc 33 mua 33 bị chật ai hơi to người một xíu thì nên nâng 1sz"
"0",1,,755,"uy tín cửa hàng","quần như cc không nên mua"
"2",4,,2158,"giao hàng","giao hàng nhanh, đúng mô tả. sờ chất mềm, có vẻ không nhăn. chưa mặc thử nên chưa biết vừa không"
"0",1,,264,"quần","trước mua áo bị lỗi lần này mua lại quần thất vọng hoàn toàn luôn. chất vải mỏng kích cỡ quần không đúng với i thông số mà bạn đã cho mình mua quần cho người cao một mét 75 đến 80 nặng 75 không mà chiếc quần này chỉ 11,6 đến 6 mét 65 là vừa. chắc chắn một điều không bao giờ mình đặt quần áo trên mạng nữa"
"0",1,,847,"chất liệu","đặt hoả tốc nút ẩn trắng, giao trắng tinh nút lộ, màu trắng nó giả trân, nhắn tin thì kêu hỗ trợ đổi, tưởng thế nào kêu nhấn thht rồi đặt lại đơn khác vậy ngta đặt hoả tốc làm gì. vải thì mềm nhưng dễ nhăn và không có thoáng khí như mô tả nha, giá này thì mấy bạn sinh viên mua tốt còn mua đi làm hoặc mặc đi sự kiện thì cân nhắc"
"0",1,,846,"chăm sóc khách hàng","đặt hoả tốc nút ẩn trắng, giao trắng tinh nút lộ, màu trắng nó giả trân, nhắn tin thì kêu hỗ trợ đổi, tưởng thế nào kêu nhấn thht rồi đặt lại đơn khác vậy ngta đặt hoả tốc làm gì. vải thì mềm nhưng dễ nhăn và không có thoáng khí như mô tả nha, giá này thì mấy bạn sinh viên mua tốt còn mua đi làm hoặc mặc đi sự kiện thì cân nhắc"
"0",1,,756,"chất lượng","kém chất lượng quần không giống hình treo đầu dê bán thịt chó"
"0",1,,757,"uy tín cửa hàng","kém chất lượng quần không giống hình treo đầu dê bán thịt chó"
"0",1,,758,"gia công","chỉ thừa rất nhiều, rất thất vọng về sản phẩm, lần đầu cũng như là lần cuối mua ở cửa hàng này"
"0",2,,408,"uy tín cửa hàng","muốn đổi kích cỡ phải tốn thêm tiền nữa nên mọi người hãy xem xét"
