"label","rating","claimed_at","id","sentence"
"0",1,,22,"đánh giá mới: phải lên đánh giá lại từ 3 còn 1 sao vì, sau vài lần mặc, cái quần chỉ thừa thua ngoài chợ. mua cái xám và đen bị chung tình trạng, nút rất kỳ dễ đứt, phần đeo dây nịt sơ sài. nhìn hình sẽ rõ. mình bận quần chứ cũng không phải đi đánh trận mà nhìn nó te tua thật sự đánh giá cũ: mình mua mặc được đúng 3 lần, bung nút. lúc mới mua về đã không chắc chắn. phần đeo dậy nịt cũng bung chỉ. quần này khá rộng, mua về phải bóp dù mình mua khá nhiều cửa hàng kích cỡ vẫn tốt mà kiểu dáng quần này hơi rộng"
"0",2,,471,"chưa mặc đã bục chỉ"
"0",2,,424,"nhắn tim dặn cửa hàng che tên với giá tiền mà cửa hàng không che😤"
"0",1,,265,"mép quần bị may lỗi nha , đặt 3 cái thì 2 cái bị lỗi"
"0",2,,425,"sản phẩm may ẩu lỗi nhiều, cskh kém trả lời tin nhắn chậm"
"0",2,,426,"sản phẩm không như mong muốn, đường line quần không rõ, quần rộng. rất thất vọng so với lần mua trước"
"0",1,,153,"quần may bị lệch túi rất xấu cửa hàng lớn như vậy mà may quần còn lỗi không nên mua rất kém"
"0",1,,154,"giao sai kích cỡ mà nhắn còn cải r nhắn được tí cũng im ru"
"0",1,,53,"đã mua 1 lần rồi thấy đẹp nên mua lại. lần này có dịp đặt lại mà cửa hàng lại giao thiếu sản phẩm cho mình lại còn giao hàng chậm"
"0",3,,609,"mik m65 55ki mặc quần này rộng 10 phân, bạn nào định mua thì nên giảm 1 kích cỡ eo nhỏ giảm 2 kích cỡ giá rẻ không đòi hỏi nhiều nhưng mà đáy quần dằn ngược là không thể hiểu, dẫn đến so le, mặc bị cộm đáy."
"1",3,,610,"đặt 3 lần. lần thứ nhất ổn, lần thứ 2 giao lôn kích cỡ lần thứ 3 lỗi quần"
"0",3,,611,"hình ảnh mang tính chất minh họa, quần chiều dài thi vừa nhưng eo rộng thùng thình"
"0",3,,612,"mua nhiều lần rồi nên thấy càng ngày chất vải càng khác chất vải lần này rất xấu hình ảnh chỉ mang tính chất nhận xu"
"1",3,,613,"quần mặc lần đầu tiên đã thấy sổ vải ra có vẻ bị sổ vải từ trước do mua về gần 2 tuần sau mới mặc nên mới để ý thấy kiểu dáng đẹp quần tốt"
"0",1,,131,"cửa hàng giao cho mình quần mà bị rách túi như này là khó chịu vô cùng nhé :"
"1",2,,302,"chất liệu tốt mặc thoải mái, trước đã mua một lần và mua lại nhưng bị lỗi khoá quần kéo khoá toàn bị bung không dùng được"
"0",1,,142,"may túi kiểu gì vậy"
"0",2,,433,"đáng với tiền mua, mặc mấy ngày không sao , sau mấy ngày sau vải bị xù lông , rất bực , mọi người không nên mua"
"0",1,,171,"ổn nhưng tự ý cắt khuy cài của khách hàng"
"0",1,,180,"không phục vụ người mua , có thẻ member vẫn không được đổi trả miễn phí . nên mọi người không nên mua ở cửa hàng này nhé …"
"0",1,,181,"chán người giao hàng"
"0",1,,96,"quần kiểu dáng xấu mặc nóng, mua 2 cái cùng 1 kích cỡ nhưng cái rộng cái chật. không đáng để mua"
"0",3,,724,"quần mua tặng nên không có hình ảnh chọn kích cỡ theo số đo của cửa hàng nhưng m75 nặng 60 cân mặc vừa cộc vừa chật cũng có nhắn cho cửa hàng để đổi kích cỡ rồi nhưng vì không có tgian nên thôi kệ vậy cửa hàng cbi hàng lâu lắm đến khi bạn nhắn tin cho cửa hàng rồi mãi ms được giao cho bên vc"
"0",1,,182,"tôi đã mua 1 lần ở đây màu đen khá hài lòng. quần đen là không xếp li. nhưng quần mình nhận lại có xếp ly. quần đen kích cỡ 29 mình mặt vừa. nhưng ghi xám 29 mình không mặc vừa."
"0",1,,115,"hủy đơn nhưng vẫn cố giao hàng"
"0",1,,113,"đặt hoả tốc nút ẩn trắng, giao trắng tinh nút lộ, màu trắng nó giả trân, nhắn tin thì kêu hỗ trợ đổi, tưởng thế nào kêu nhấn thht rồi đặt lại đơn khác vậy ngta đặt hoả tốc làm gì. vải thì mềm nhưng dễ nhăn và không có thoáng khí như mô tả nha, giá này thì mấy bạn sinh viên mua tốt còn mua đi làm hoặc mặc đi sự kiện thì cân nhắc"
"0",2,,337,"kích thước không đúng như mô tả"
"0",2,,338,"3 sao dây kéo quần rất dễ hỏng cả 2 quần mình mua điều thế"
"1",3,,545,"mình đánh giá để mọi người biết để mua và suy nghĩ nha quần kích cỡ không được chuẩn cho lắm , cùng 1 kích cỡ mà màu ghi nhỏ hơn và ngắn hơn quần mày đen, khóa của quần rất dổm, nhìn là biết loại khóa rẻ tiền chắc tầm 1k, còn ống quần thì khống đúng với bảng kích cỡ cửa hàng đăng, ống quần kích cỡ 29 chỉ có 15.5cm nhé mọi người. quần không dài cho lắm khá là ngắn, chất vải khá ổn áp"
"0",1,,255,"quần bên cửa hàng sau khi sử dụng được hơn 1 tuần thì vải bị xơ liên tục và khi mới đây là bị rách ntn"
"0",1,,256,"tư vấn kích cỡ không vừa , mãi không cho đổi kích cỡ . rất chán"
"0",1,,110,"chất lượng khá xấu sau khi mặc và giặt 1 lần thì sản phẩm bị xù lông. chất lượng đường may xấu"
"0",1,,251,"rất thất vọng với cách làm việc của cửa hàng đặt hàng còn không lên nổi đơn cho khác mình nghĩ mọi người nên suy nghĩ về việc có nên đặt đồ của cửa hàng này không"
"0",1,,118,"dùng được 1 hôm mà đã sờn vải"
"0",1,,252,"mua 2 quần lỗi cả 2, 1 cái bị lem bẩn. 1 cái thậm xấu hơn là sờn 2 đít quần. rất thất vọng"
"1",2,,307,"mình định đánh giá 5 .từ chất vải đến đường may đều đẹp . nhưng không biết do xui hay sao bên gia công may chưa tới ,chừa 1 lỗ nhỏ dưới zip quần. mong cửa hàng khắc phục,kiểm tra hàng trước khi giao. 👍"
"0",2,,305,"mình đã mua sản phẩm này ở 2 năm trước và hài lòng cho đến hiện tại và quyết định ủng hộ cửa hàng lần 2 nhưng lần này mình đã có trải nghiệm rất kì xấu từ lúc cầm đơn hàng từ tay người giao hàng mình đã có cảm giác chất lượng không như lúc đầu sản phẩm nhẹ hơn vải rất mỏng không dày như trước , các chi tiết đường chỉ đã không còn tỉ mỉ phải chăng các bạn đã có được thương hiệu và số lượng mà không cần quan tâm đến chất lượng sản phẩm"
"0",2,,339,"không hài lòng cửa hàng"
"0",3,,614,"dáng quần siêu rộng, chiều dài thì vừa với mình nhưng rộng lắm luôn, đặc biệt là phần đũng quần rộng rất nên nhìn phèn phèn."
"0",2,,340,"chất vải cũng tốt dày, chỉ thừa hơi nhiều quần vừa lấy xong đã bung luôn cúc rất xấu trừ điểm vì chỉ thừa"
"0",1,,159,"bỏ 160k về để nhận 1 cái quần mặc 2 lần rách đ . lúc sáng mặc đi làm thấy ai cũng nhìn nên thấy lạ lạ nhìn lại cái quần thì rách 1 đường dài . chưa bao giờ mua đồ gặp tình trạng này . quần tây mua ngoài chợ 100k cũng chả đến nổi . lần đầu mua cửa hàng này cũng như lần cuối . ai định mua thì nên xem xét lại . theo mình thấy không bằng cái quần ngoài chợ"
"0",1,,243,"lộn hàng mất thời gian mua hàng 189 giao 159 lộn khôn thế quần thì rộng cố ý giao lộn rõ ràng"
"1",3,,615,"quần lỗi. mặc lên mới biết buồn rất đường may đẹp vải tốt nói chung lànok. ck mình hơi mập mặc lên không đẹp lắm. phù hợp các bạn cao gầy"
"2",3,,624,"mua quần ống rộng, cũng.mong ước các kiểu lúc hàng về thất vọng tràn bờ đê, quần như cái quần tây bth ống quần còn ôm.chân nửa thấy đánh giá ổn nên mua mà giờ vậy cũng kb nói sao, nch vải thì tốt tạm đánh giá 4 sao cho việc vải ổn"
"0",1,,59,"đường may kém, nhưng cửa hàng bảo do mình mông to rất nên bị rạch vậy mặc dù quần rộng . cửa hàng bán quần áo mà lật mặt nhanh hơn bánh tráng nướng 😂😂 còn xúc phạm ng ta đòi tiền cửa hàng nữa."
"0",1,,60,"siêu nhiều chỉ thừa nha mọi người giật giật mà n bung ra 1 cái khéo thành loe"
"2",3,,625,"cửa hàng gửi đơn quần thì nhanh, sp đẹp hợp với giá tiền cũng đặt 1 đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công 🤔 đơn quần mình đặt sau đơn áo nhé"
"0",1,,93,"mua lần đầu thì tốt nhưng mua cái t2 thì rất không có giãn, bám bụi. dù mua đúng loại cũ. chắc do săn sale được giá rẻ nên gửi hàng đểu à"
"0",2,,434,"nhiều chỉ dư túi rách hzz"
"0",1,,183,"mua màu đen gửi màu ghi xám , giao hàng thì lâu ... chịu"
"2",5,,1132,"quần fom đẹp lắm ạ chất vải ổn luôn đường may chắc chắn không có chỉ thừa đáng tiền lắm ă ạ đã mua 2 lần chắc chắn lương sau sẽ mua tiếp"
"0",1,,185,"hàng kém chất lượng"
"1",3,,594,"vải thì đẹp nhưng đường may xấu rất giao hàng nhanh ncl tạm được"
"0",3,,726,"mình đặt từ 31 12. và đến 8 1 cửa hàng mới gửi hàng. sn người yêu mình 7 1 ntin cho cửa hàng thì cửa hàng bảo nhiều đơn rất mình thông cảm. không biết nhiều tới mức nào mà 8 ngày mới đóng gói để trả hàng cho mình quần thì nhiều chỉ thừa, còn lại ổn, chả biết mặc không vừa cửa hàng có cho đổi không hay lại dỗi khách 😂"
"0",1,,211,"yêu cầu trả hàng hoàn tiền mà soop không lm theo hàng mới mua về giặt đã xù lông tốn tiền"
"0",1,,212,"cửa hàng gửi quần cũ nhiều chỉ thừa túi quần thì chỗ khâu chỗ không 🙂"
"0",1,,72,"giao hàng nhanh,chất liệu vải mềm không đứng from,kiểu như thun với rất nhung á,from xấu nói chung giá này thì cũng không tới nỗi bức xúc nhưng chắc tướng ai đẹp lắm mua về đi sửa lại mặc chắc đẹp"
"0",1,,73,"lừa dối lấy kích cỡ 26 dán lên quần kích cỡ 28 r giao cho khách"
"0",1,,214,"mặc cà giặt đúng 1 lần xù luôn, tiền nào của nấy"
"0",1,,269,"quần mặc tạm được mình mua 2 lần còng 1 kích cỡ 2 kích cỡ khác nhau quần trc thì cạp có vấn đề quần sau thì rộng. có nhờ cắt gấu nhưng không cắt."
"0",1,,270,"quần mua lần 1 thấy tốt .mua lần 2 dáng với vải xấu .giao hàng lâu"
"0",2,,359,"mua mấy lần truớc tốt nhưng lần này thất vọng rất ạ. chỉ thừa nhiều không ns đường may cũng rất lệch ạ."
"0",1,,280,"thái độ phục vụ kém . đã inbox riêng cho cửa hàng mà không có phản hồi"
"0",1,,248,"cái đầu tiên mua tốt , qua cái thứ 2 thì rất nhăn như cái nùi giẻ , khuy quần thì cắt ra sẳn ... y như lấy hàng đỗi trả khách trước đem giao cho mình ."
"0",1,,192,"quần rất dài, mà nói quần baggy cũng chịu kích cỡ 33, vấn đề này bỏ qua cũng được đã vậy mông quần nguyên 1 đường rạch dài, chắc giặt cái là rách luôn, gần tết gặp nhận quần vậy bó tay lun"
"0",1,,125,"chưa nhận được hàng mà app báo nhận hàng rồi có báo lại cửa hàng nhưng cửa hàng không giải quyết cảm thấy hơi buồn vì công săn sale lại không được sản phẩm chờ từ 8.8 tới bây giờ, thất vọng...."
"1",3,,546,"hàng đẹp tốt nha vải hơi mỏng xíu hưng phù hợp giá tiền nhưng khuy cái nút đã bị cắt trước nên không pk có phải là hàng trả lại r bán cho mình không"
"1",3,,595,"chất liêu tốt nhưng dùng vài ngày thì bung chỉ, biết giữ tốt là được"
"1",1,,257,"mua lần 1 quần tốt mua lần 2 quần bị rách đáy nhỏ và túi quần sau ngắn hơn nhiều so với quần mua lần 1"
"0",1,,258,"quần phần lưng rộng lắm mn,m7 48kg mặc không vừa,thất vọng size26"
"0",1,,119,"mua 3 cái 3 cái khác nhau hết"
"0",1,,120,"thật sự mở sản phẩm ra thấy bao đựng đầy đủ mà mở ra hết cả hồn, mình không biết cửa hàng packing hay để ở đâu mà thành ra như vậy mình khá thất vọng khi nhận hàng và không muốn thử vì rất nhiều kiến lửa. đây là lần đầu mình bị và cũng là lần cuối, mình đăng lên để mọi người và cửa hàng cẩn thận hơn nhé. mình cảm ơn."
"0",1,,117,"sai toàn bộ thông số quần seri 28 eo 75 mà lên tận 80 dài quần 91 mà lên tận 93.5 lại còn bẩn mex xấu"
"0",1,,244,"cửa hàng này lừa đảo đổi trả hàng nhé 🤔 đã nhận hàng đổi trả bên bưu điện mà lại khăng khăng không nhận .mọi người né cửa hàng này ra nhé ăn chặn hàng của khách đấy"
"0",1,,246,"chất liệu vải đểu may đểu một sao"
"0",1,,247,"chất vải rất mỏng"
"0",1,,132,"lần đầu mua hàng của cửa hàng nhưng mong cửa hàng kiểm hàng kỹ trước khi gửi hàng , túi rách, quần bung chỉ 😡😡😡😡😡"
"1",2,,382,"sai màu nhưng thôi dùng tạm hoãn hỉ"
"0",1,,207,"mua cái quần đầu tiên mặc thì tốt đến mua cái quần thứ 2 thì mặc được 3 buổi là xù hết vải, thất vọng sẽ không ủng hộ nữa"
"0",1,,209,"cửa hàng giao nhầm kích cỡ khi mình yêu cầu đổi lại thì 1 tuần hàng vẫn chữa về. mình hỏi lại cửa hàng thì báo dvvc lỗi nên không giao về được. sau đó mình yêu cầu giao lại thì cửa hàng báo không kịp do cận tết, mình cảm thấy rất bực mình về dịch vụ cskh của cửa hàng khi báo hàng đang được chuyển đi xong sau đó lại báo là nhầm đơn, và cửa hàng trả lời tn khách hàng rất chậm."
"0",2,,303,"nhận hàng về mở ra túi zip còn không được kéo lại, quần có nhiều vết bẩn, nhăn nhúm, khuy quần còn cắt sẵn. có cảm giác giống như quần đã bị mặc qua rồi. khá thất vọng"
"0",1,,127,"hàng để kích cỡ 33 nhưng thực tế là kích cỡ 28 vì rất chật"
"0",1,,129,"eo nhỏ hơn cái lần trước đặt làm mình mặc không vừa giảm kích cỡ bụng mà chạ báo gì cả"
"0",3,,642,"mua kích cỡ 26 mà quần như kiểu 30 31 vậy"
"0",1,,264,"mua 2 quần 1 kích cỡ nhưng sản phẩm lại không cùng kích cỡ"
"1",3,,643,"kiểu dáng quần tốt kích cỡ chuẩn hoàn thiện chưa tốt chi tiết và nhiều chỉ thừa chất vải mềm nhưng kiểu rẻ mặc nóng dày nchug tiền nào của lấy ai thích rẻ thì mua đánh giá thêm vì nay mình mới xem kĩ thấy đường may không chắc chắn chỉ nối loằng ngoằng tuột hết đường liên khết các mảnh vải thực sực đáng suy ngẫm trc khi mua rẻ nhưng không ứng dụng được tốt thì cũng không đáng lắm"
